/cm/local/apps/slurm/var/spool/job851048/slurm_script: line 12: activate: No such file or directory
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
Episode 0, Total Reward: 6.0, Epsilon: 0.99995125
Episode 3323, Total Reward: 0.0, Epsilon: 0.837954999999861
Episode 3324, Total Reward: 25.0, Epsilon: 0.837906249999861
Episode 3325, Total Reward: 17.0, Epsilon: 0.8378574999998609
Episode 3326, Total Reward: 27.0, Epsilon: 0.8378087499998609
Episode 3327, Total Reward: 21.0, Epsilon: 0.8377599999998608
Episode 3328, Total Reward: 31.0, Epsilon: 0.8377112499998608
Episode 3329, Total Reward: 8.0, Epsilon: 0.8376624999998608
Episode 3330, Total Reward: 36.0, Epsilon: 0.8376137499998607
Episode 3331, Total Reward: 22.0, Epsilon: 0.8375649999998607
Episode 3332, Total Reward: 42.0, Epsilon: 0.8375162499998606
Episode 3333, Total Reward: 37.0, Epsilon: 0.8374674999998606
Episode 3334, Total Reward: 22.0, Epsilon: 0.8374187499998605
Episode 3335, Total Reward: 2.0, Epsilon: 0.8373699999998605
Episode 3336, Total Reward: 96.0, Epsilon: 0.8373212499998605
Episode 3337, Total Reward: 1.0, Epsilon: 0.8372724999998604
Episode 3338, Total Reward: 9.0, Epsilon: 0.8372237499998604
Episode 3339, Total Reward: 76.0, Epsilon: 0.8371749999998603
Episode 3340, Total Reward: 21.0, Epsilon: 0.8371262499998603
Episode 3341, Total Reward: 13.0, Epsilon: 0.8370774999998603
Episode 3342, Total Reward: 35.0, Epsilon: 0.8370287499998602
Episode 3343, Total Reward: 10.0, Epsilon: 0.8369799999998602
Episode 3344, Total Reward: 15.0, Epsilon: 0.8369312499998601
Episode 3345, Total Reward: 21.0, Epsilon: 0.8368824999998601
Episode 3346, Total Reward: 28.0, Epsilon: 0.83683374999986
Episode 3347, Total Reward: 10.0, Epsilon: 0.83678499999986
Episode 3348, Total Reward: 53.0, Epsilon: 0.83673624999986
Episode 3349, Total Reward: 12.0, Epsilon: 0.8366874999998599
Episode 3350, Total Reward: 22.0, Epsilon: 0.8366387499998599
Episode 3351, Total Reward: 33.0, Epsilon: 0.8365899999998598
Episode 3352, Total Reward: 51.0, Epsilon: 0.8365412499998598
Episode 3353, Total Reward: 5.0, Epsilon: 0.8364924999998598
Episode 3354, Total Reward: 35.0, Epsilon: 0.8364437499998597
Episode 3355, Total Reward: 34.0, Epsilon: 0.8363949999998597
Episode 3356, Total Reward: 9.0, Epsilon: 0.8363462499998596
Episode 3357, Total Reward: 56.0, Epsilon: 0.8362974999998596
Episode 3358, Total Reward: 15.0, Epsilon: 0.8362487499998595
Episode 3359, Total Reward: 15.0, Epsilon: 0.8361999999998595
Episode 3360, Total Reward: 29.0, Epsilon: 0.8361512499998595
Episode 3361, Total Reward: 19.0, Epsilon: 0.8361024999998594
Episode 3362, Total Reward: 13.0, Epsilon: 0.8360537499998594
Episode 3363, Total Reward: 46.0, Epsilon: 0.8360049999998593
Episode 3364, Total Reward: 25.0, Epsilon: 0.8359562499998593
Episode 3365, Total Reward: 15.0, Epsilon: 0.8359074999998592
Episode 3366, Total Reward: 46.0, Epsilon: 0.8358587499998592
Episode 3367, Total Reward: 24.0, Epsilon: 0.8358099999998592
Episode 3368, Total Reward: 12.0, Epsilon: 0.8357612499998591
Episode 3369, Total Reward: 57.0, Epsilon: 0.8357124999998591
Episode 3370, Total Reward: 15.0, Epsilon: 0.835663749999859
Episode 3371, Total Reward: 17.0, Epsilon: 0.835614999999859
Episode 3372, Total Reward: 40.0, Epsilon: 0.835566249999859
Episode 3373, Total Reward: 15.0, Epsilon: 0.8355174999998589
Episode 3374, Total Reward: 9.0, Epsilon: 0.8354687499998589
Episode 3375, Total Reward: 48.0, Epsilon: 0.8354199999998588
Episode 3376, Total Reward: 20.0, Epsilon: 0.8353712499998588
Episode 3377, Total Reward: 26.0, Epsilon: 0.8353224999998587
Episode 3378, Total Reward: 44.0, Epsilon: 0.8352737499998587
Episode 3379, Total Reward: 11.0, Epsilon: 0.8352249999998587
Episode 3380, Total Reward: 7.0, Epsilon: 0.8351762499998586
Episode 3381, Total Reward: 49.0, Epsilon: 0.8351274999998586
Episode 3382, Total Reward: 21.0, Epsilon: 0.8350787499998585
Episode 3383, Total Reward: 13.0, Epsilon: 0.8350299999998585
Episode 3384, Total Reward: 30.0, Epsilon: 0.8349812499998585
Episode 3385, Total Reward: 37.0, Epsilon: 0.8349324999998584
Episode 3386, Total Reward: 10.0, Epsilon: 0.8348837499998584
Episode 3387, Total Reward: 52.0, Epsilon: 0.8348349999998583
Episode 3388, Total Reward: 26.0, Epsilon: 0.8347862499998583
Episode 3389, Total Reward: 21.0, Epsilon: 0.8347374999998582
Episode 3390, Total Reward: 16.0, Epsilon: 0.8346887499998582
Episode 3391, Total Reward: 24.0, Epsilon: 0.8346399999998582
Episode 3392, Total Reward: 3.0, Epsilon: 0.8345912499998581
Episode 3393, Total Reward: 47.0, Epsilon: 0.8345424999998581
Episode 3394, Total Reward: 49.0, Epsilon: 0.834493749999858
Episode 3395, Total Reward: 5.0, Epsilon: 0.834444999999858
Episode 3396, Total Reward: 39.0, Epsilon: 0.834396249999858
Episode 3397, Total Reward: 19.0, Epsilon: 0.8343474999998579
Episode 3398, Total Reward: 3.0, Epsilon: 0.8342987499998579
Episode 3399, Total Reward: 51.0, Epsilon: 0.8342499999998578
Episode 3400, Total Reward: 8.0, Epsilon: 0.8342012499998578
Episode 3401, Total Reward: 10.0, Epsilon: 0.8341524999998577
Episode 3402, Total Reward: 41.0, Epsilon: 0.8341037499998577
Episode 3403, Total Reward: 17.0, Epsilon: 0.8340549999998577
Episode 3404, Total Reward: 6.0, Epsilon: 0.8340062499998576
Episode 3405, Total Reward: 68.0, Epsilon: 0.8339574999998576
Episode 3406, Total Reward: 6.0, Epsilon: 0.8339087499998575
Episode 3407, Total Reward: 14.0, Epsilon: 0.8338599999998575
Episode 3408, Total Reward: 39.0, Epsilon: 0.8338112499998575
Episode 3409, Total Reward: 20.0, Epsilon: 0.8337624999998574
Episode 3410, Total Reward: 10.0, Epsilon: 0.8337137499998574
Episode 3411, Total Reward: 19.0, Epsilon: 0.8336649999998573
Episode 3412, Total Reward: 38.0, Epsilon: 0.8336162499998573
Episode 3413, Total Reward: 9.0, Epsilon: 0.8335674999998572
Episode 3414, Total Reward: 36.0, Epsilon: 0.8335187499998572
Episode 3415, Total Reward: 22.0, Epsilon: 0.8334699999998572
Episode 3416, Total Reward: 6.0, Epsilon: 0.8334212499998571
Episode 3417, Total Reward: 37.0, Epsilon: 0.8333724999998571
Episode 3418, Total Reward: 40.0, Epsilon: 0.833323749999857
Episode 3419, Total Reward: 12.0, Epsilon: 0.833274999999857
Episode 3420, Total Reward: 24.0, Epsilon: 0.833226249999857
Episode 3421, Total Reward: 20.0, Epsilon: 0.8331774999998569
Episode 3422, Total Reward: 57.0, Epsilon: 0.8331287499998569
Episode 3423, Total Reward: 49.0, Epsilon: 0.8330799999998568
Episode 3424, Total Reward: 13.0, Epsilon: 0.8330312499998568
Episode 3425, Total Reward: 3.0, Epsilon: 0.8329824999998567
Episode 3426, Total Reward: 53.0, Epsilon: 0.8329337499998567
Episode 3427, Total Reward: 18.0, Epsilon: 0.8328849999998567
Episode 3428, Total Reward: 13.0, Epsilon: 0.8328362499998566
Episode 3429, Total Reward: 59.0, Epsilon: 0.8327874999998566
Episode 3430, Total Reward: 9.0, Epsilon: 0.8327387499998565
Episode 3431, Total Reward: 7.0, Epsilon: 0.8326899999998565
Episode 3432, Total Reward: 57.0, Epsilon: 0.8326412499998564
Episode 3433, Total Reward: 26.0, Epsilon: 0.8325924999998564
Episode 3434, Total Reward: 12.0, Epsilon: 0.8325437499998564
Episode 3435, Total Reward: 30.0, Epsilon: 0.8324949999998563
Episode 3436, Total Reward: 16.0, Epsilon: 0.8324462499998563
Episode 3437, Total Reward: 22.0, Epsilon: 0.8323974999998562
Episode 3438, Total Reward: 34.0, Epsilon: 0.8323487499998562
Episode 3439, Total Reward: 3.0, Epsilon: 0.8322999999998562
Episode 3440, Total Reward: 7.0, Epsilon: 0.8322512499998561
Episode 3441, Total Reward: 57.0, Epsilon: 0.8322024999998561
Episode 3442, Total Reward: 17.0, Epsilon: 0.832153749999856
Episode 3443, Total Reward: 18.0, Epsilon: 0.832104999999856
Episode 3444, Total Reward: 65.0, Epsilon: 0.832056249999856
Episode 3445, Total Reward: 15.0, Epsilon: 0.8320074999998559
Episode 3446, Total Reward: 4.0, Epsilon: 0.8319587499998559
Episode 3447, Total Reward: 14.0, Epsilon: 0.8319099999998558
Episode 3448, Total Reward: 11.0, Epsilon: 0.8318612499998558
Episode 3449, Total Reward: 38.0, Epsilon: 0.8318124999998557
Episode 3450, Total Reward: 37.0, Epsilon: 0.8317637499998557
Episode 3451, Total Reward: 21.0, Epsilon: 0.8317149999998557
Episode 3452, Total Reward: 22.0, Epsilon: 0.8316662499998556
Episode 3453, Total Reward: 18.0, Epsilon: 0.8316174999998556
Episode 3454, Total Reward: 22.0, Epsilon: 0.8315687499998555
Episode 3455, Total Reward: 17.0, Epsilon: 0.8315199999998555
Episode 3456, Total Reward: 49.0, Epsilon: 0.8314712499998554
Episode 3457, Total Reward: 3.0, Epsilon: 0.8314224999998554
Episode 3458, Total Reward: 11.0, Epsilon: 0.8313737499998554
Episode 3459, Total Reward: 34.0, Epsilon: 0.8313249999998553
Episode 3460, Total Reward: 11.0, Epsilon: 0.8312762499998553
Episode 3461, Total Reward: 6.0, Epsilon: 0.8312274999998552
Episode 3462, Total Reward: 30.0, Epsilon: 0.8311787499998552
Episode 3463, Total Reward: 33.0, Epsilon: 0.8311299999998552
Episode 3464, Total Reward: 11.0, Epsilon: 0.8310812499998551
Episode 3465, Total Reward: 48.0, Epsilon: 0.8310324999998551
Episode 3466, Total Reward: 15.0, Epsilon: 0.830983749999855
Episode 3467, Total Reward: 38.0, Epsilon: 0.830934999999855
Episode 3468, Total Reward: 49.0, Epsilon: 0.8308862499998549
Episode 3469, Total Reward: 56.0, Epsilon: 0.8308374999998549
Episode 3470, Total Reward: 0.0, Epsilon: 0.8307887499998549
Episode 3471, Total Reward: 17.0, Epsilon: 0.8307399999998548
Episode 3472, Total Reward: 21.0, Epsilon: 0.8306912499998548
Episode 3473, Total Reward: 3.0, Epsilon: 0.8306424999998547
Episode 3474, Total Reward: 52.0, Epsilon: 0.8305937499998547
Episode 3475, Total Reward: 14.0, Epsilon: 0.8305449999998546
Episode 3476, Total Reward: 17.0, Epsilon: 0.8304962499998546
Episode 3477, Total Reward: 52.0, Epsilon: 0.8304474999998546
Episode 3478, Total Reward: 10.0, Epsilon: 0.8303987499998545
Episode 3479, Total Reward: 20.0, Epsilon: 0.8303499999998545
Episode 3480, Total Reward: 17.0, Epsilon: 0.8303012499998544
Episode 3481, Total Reward: 27.0, Epsilon: 0.8302524999998544
Episode 3482, Total Reward: 12.0, Epsilon: 0.8302037499998544
Episode 3483, Total Reward: 29.0, Epsilon: 0.8301549999998543
Episode 3484, Total Reward: 10.0, Epsilon: 0.8301062499998543
Episode 3485, Total Reward: 3.0, Epsilon: 0.8300574999998542
Episode 3486, Total Reward: 34.0, Epsilon: 0.8300087499998542
Episode 3487, Total Reward: 12.0, Epsilon: 0.8299599999998541
Episode 3488, Total Reward: 34.0, Epsilon: 0.8299112499998541
Episode 3489, Total Reward: 56.0, Epsilon: 0.8298624999998541
Episode 3490, Total Reward: 24.0, Epsilon: 0.829813749999854
Episode 3491, Total Reward: 6.0, Epsilon: 0.829764999999854
Episode 3492, Total Reward: 46.0, Epsilon: 0.8297162499998539
Episode 3493, Total Reward: 5.0, Epsilon: 0.8296674999998539
Episode 3494, Total Reward: 36.0, Epsilon: 0.8296187499998539
Episode 3495, Total Reward: 52.0, Epsilon: 0.8295699999998538
Episode 3496, Total Reward: 21.0, Epsilon: 0.8295212499998538
Episode 3497, Total Reward: 2.0, Epsilon: 0.8294724999998537
Episode 3498, Total Reward: 47.0, Epsilon: 0.8294237499998537
Episode 3499, Total Reward: 42.0, Epsilon: 0.8293749999998536
Episode 3500, Total Reward: 10.0, Epsilon: 0.8293262499998536
Episode 3501, Total Reward: 17.0, Epsilon: 0.8292774999998536
Episode 3502, Total Reward: 3.0, Epsilon: 0.8292287499998535
Episode 3503, Total Reward: 19.0, Epsilon: 0.8291799999998535
Episode 3504, Total Reward: 48.0, Epsilon: 0.8291312499998534
Episode 3505, Total Reward: 20.0, Epsilon: 0.8290824999998534
Episode 3506, Total Reward: 9.0, Epsilon: 0.8290337499998534
Episode 3507, Total Reward: 52.0, Epsilon: 0.8289849999998533
Episode 3508, Total Reward: 49.0, Epsilon: 0.8289362499998533
Episode 3509, Total Reward: 16.0, Epsilon: 0.8288874999998532
Episode 3510, Total Reward: 46.0, Epsilon: 0.8288387499998532
Episode 3511, Total Reward: 21.0, Epsilon: 0.8287899999998531
Episode 3512, Total Reward: 9.0, Epsilon: 0.8287412499998531
Episode 3513, Total Reward: 14.0, Epsilon: 0.8286924999998531
Episode 3514, Total Reward: 32.0, Epsilon: 0.828643749999853
Episode 3515, Total Reward: 9.0, Epsilon: 0.828594999999853
Episode 3516, Total Reward: 53.0, Epsilon: 0.8285462499998529
Episode 3517, Total Reward: 20.0, Epsilon: 0.8284974999998529
Episode 3518, Total Reward: 9.0, Epsilon: 0.8284487499998529
Episode 3519, Total Reward: 29.0, Epsilon: 0.8283999999998528
Episode 3520, Total Reward: 8.0, Epsilon: 0.8283512499998528
Episode 3521, Total Reward: 2.0, Epsilon: 0.8283024999998527
Episode 3522, Total Reward: 33.0, Epsilon: 0.8282537499998527
Episode 3523, Total Reward: 24.0, Epsilon: 0.8282049999998526
Episode 3524, Total Reward: 9.0, Epsilon: 0.8281562499998526
Episode 3525, Total Reward: 35.0, Epsilon: 0.8281074999998526
Episode 3526, Total Reward: 10.0, Epsilon: 0.8280587499998525
Episode 3527, Total Reward: 14.0, Epsilon: 0.8280099999998525
Episode 3528, Total Reward: 25.0, Epsilon: 0.8279612499998524
Episode 3529, Total Reward: 31.0, Epsilon: 0.8279124999998524
Episode 3530, Total Reward: 11.0, Epsilon: 0.8278637499998523
Episode 3531, Total Reward: 47.0, Epsilon: 0.8278149999998523
Episode 3532, Total Reward: 15.0, Epsilon: 0.8277662499998523
Episode 3533, Total Reward: 38.0, Epsilon: 0.8277174999998522
Episode 3534, Total Reward: 14.0, Epsilon: 0.8276687499998522
Episode 3535, Total Reward: 67.0, Epsilon: 0.8276199999998521
Episode 3536, Total Reward: 11.0, Epsilon: 0.8275712499998521
Episode 3537, Total Reward: 44.0, Epsilon: 0.8275224999998521
Episode 3538, Total Reward: 28.0, Epsilon: 0.827473749999852
Episode 3539, Total Reward: 10.0, Epsilon: 0.827424999999852
Episode 3540, Total Reward: 54.0, Epsilon: 0.8273762499998519
Episode 3541, Total Reward: 11.0, Epsilon: 0.8273274999998519
Episode 3542, Total Reward: 9.0, Epsilon: 0.8272787499998518
Episode 3543, Total Reward: 32.0, Epsilon: 0.8272299999998518
Episode 3544, Total Reward: 15.0, Epsilon: 0.8271812499998518
Episode 3545, Total Reward: 17.0, Epsilon: 0.8271324999998517
Episode 3546, Total Reward: 40.0, Epsilon: 0.8270837499998517
Episode 3547, Total Reward: 28.0, Epsilon: 0.8270349999998516
Episode 3548, Total Reward: 2.0, Epsilon: 0.8269862499998516
Episode 3549, Total Reward: 43.0, Epsilon: 0.8269374999998516
Episode 3550, Total Reward: 52.0, Epsilon: 0.8268887499998515
Episode 3551, Total Reward: 9.0, Epsilon: 0.8268399999998515
Episode 3552, Total Reward: 39.0, Epsilon: 0.8267912499998514
Episode 3553, Total Reward: 3.0, Epsilon: 0.8267424999998514
Episode 3554, Total Reward: 8.0, Epsilon: 0.8266937499998513
Episode 3555, Total Reward: 34.0, Epsilon: 0.8266449999998513
Episode 3556, Total Reward: 21.0, Epsilon: 0.8265962499998513
Episode 3557, Total Reward: 48.0, Epsilon: 0.8265474999998512
Episode 3558, Total Reward: 31.0, Epsilon: 0.8264987499998512
Episode 3559, Total Reward: 57.0, Epsilon: 0.8264499999998511
Episode 3560, Total Reward: 1.0, Epsilon: 0.8264012499998511
Episode 3561, Total Reward: 35.0, Epsilon: 0.826352499999851
Episode 3562, Total Reward: 12.0, Epsilon: 0.826303749999851
Episode 3563, Total Reward: 7.0, Epsilon: 0.826254999999851
Episode 3564, Total Reward: 34.0, Epsilon: 0.8262062499998509
Episode 3565, Total Reward: 9.0, Epsilon: 0.8261574999998509
Episode 3566, Total Reward: 18.0, Epsilon: 0.8261087499998508
Episode 3567, Total Reward: 68.0, Epsilon: 0.8260599999998508
Episode 3568, Total Reward: 15.0, Epsilon: 0.8260112499998508
Episode 3569, Total Reward: 6.0, Epsilon: 0.8259624999998507
Episode 3570, Total Reward: 31.0, Epsilon: 0.8259137499998507
Episode 3571, Total Reward: 35.0, Epsilon: 0.8258649999998506
Episode 3572, Total Reward: 14.0, Epsilon: 0.8258162499998506
Episode 3573, Total Reward: 65.0, Epsilon: 0.8257674999998506
Episode 3574, Total Reward: 7.0, Epsilon: 0.8257187499998505
Episode 3575, Total Reward: 18.0, Epsilon: 0.8256699999998505
Episode 3576, Total Reward: 36.0, Epsilon: 0.8256212499998504
Episode 3577, Total Reward: 47.0, Epsilon: 0.8255724999998504
Episode 3578, Total Reward: 22.0, Epsilon: 0.8255237499998503
Episode 3579, Total Reward: 22.0, Epsilon: 0.8254749999998503
Episode 3580, Total Reward: 46.0, Epsilon: 0.8254262499998503
Episode 3581, Total Reward: 16.0, Epsilon: 0.8253774999998502
Episode 3582, Total Reward: 37.0, Epsilon: 0.8253287499998502
Episode 3583, Total Reward: 47.0, Epsilon: 0.8252799999998501
Episode 3584, Total Reward: 22.0, Epsilon: 0.8252312499998501
Episode 3585, Total Reward: 43.0, Epsilon: 0.82518249999985
Episode 3586, Total Reward: 17.0, Epsilon: 0.82513374999985
Episode 3587, Total Reward: 34.0, Epsilon: 0.82508499999985
Episode 3588, Total Reward: 101.0, Epsilon: 0.8250362499998499
Episode 3589, Total Reward: 13.0, Epsilon: 0.8249874999998499
Episode 3590, Total Reward: 18.0, Epsilon: 0.8249387499998498
Episode 3591, Total Reward: 56.0, Epsilon: 0.8248899999998498
Episode 3592, Total Reward: 13.0, Epsilon: 0.8248412499998498
Episode 3593, Total Reward: 4.0, Epsilon: 0.8247924999998497
Episode 3594, Total Reward: 54.0, Epsilon: 0.8247437499998497
Episode 3595, Total Reward: 14.0, Epsilon: 0.8246949999998496
Episode 3596, Total Reward: 43.0, Epsilon: 0.8246462499998496
Episode 3597, Total Reward: 14.0, Epsilon: 0.8245974999998495
Episode 3598, Total Reward: 7.0, Epsilon: 0.8245487499998495
Episode 3599, Total Reward: 11.0, Epsilon: 0.8244999999998495
Episode 3600, Total Reward: 48.0, Epsilon: 0.8244512499998494
Episode 3601, Total Reward: 18.0, Epsilon: 0.8244024999998494
Episode 3602, Total Reward: 1.0, Epsilon: 0.8243537499998493
Episode 3603, Total Reward: 44.0, Epsilon: 0.8243049999998493
Episode 3604, Total Reward: 20.0, Epsilon: 0.8242562499998493
Episode 3605, Total Reward: 5.0, Epsilon: 0.8242074999998492
Episode 3606, Total Reward: 47.0, Epsilon: 0.8241587499998492
Episode 3607, Total Reward: 24.0, Epsilon: 0.8241099999998491
Episode 3608, Total Reward: 14.0, Epsilon: 0.8240612499998491
Episode 3609, Total Reward: 85.0, Epsilon: 0.824012499999849
Episode 3610, Total Reward: 35.0, Epsilon: 0.823963749999849
Episode 3611, Total Reward: 3.0, Epsilon: 0.823914999999849
Episode 3612, Total Reward: 83.0, Epsilon: 0.8238662499998489
Episode 3613, Total Reward: 23.0, Epsilon: 0.8238174999998489
Episode 3614, Total Reward: 9.0, Epsilon: 0.8237687499998488
Episode 3615, Total Reward: 16.0, Epsilon: 0.8237199999998488
Episode 3616, Total Reward: 19.0, Epsilon: 0.8236712499998488
Episode 3617, Total Reward: 21.0, Epsilon: 0.8236224999998487
Episode 3618, Total Reward: 29.0, Epsilon: 0.8235737499998487
Episode 3619, Total Reward: 38.0, Epsilon: 0.8235249999998486
Episode 3620, Total Reward: 21.0, Epsilon: 0.8234762499998486
Episode 3621, Total Reward: 35.0, Epsilon: 0.8234274999998485
Episode 3622, Total Reward: 9.0, Epsilon: 0.8233787499998485
Episode 3623, Total Reward: 10.0, Epsilon: 0.8233299999998485
Episode 3624, Total Reward: 92.0, Epsilon: 0.8232812499998484
Episode 3625, Total Reward: 8.0, Epsilon: 0.8232324999998484
Episode 3626, Total Reward: 29.0, Epsilon: 0.8231837499998483
Episode 3627, Total Reward: 60.0, Epsilon: 0.8231349999998483
Episode 3628, Total Reward: 4.0, Epsilon: 0.8230862499998483
Episode 3629, Total Reward: 19.0, Epsilon: 0.8230374999998482
Episode 3630, Total Reward: 62.0, Epsilon: 0.8229887499998482
Episode 3631, Total Reward: 3.0, Epsilon: 0.8229399999998481
Episode 3632, Total Reward: 2.0, Epsilon: 0.8228912499998481
Episode 3633, Total Reward: 56.0, Epsilon: 0.822842499999848
Episode 3634, Total Reward: 15.0, Epsilon: 0.822793749999848
Episode 3635, Total Reward: 20.0, Epsilon: 0.822744999999848
Episode 3636, Total Reward: 48.0, Epsilon: 0.8226962499998479
Episode 3637, Total Reward: 11.0, Epsilon: 0.8226474999998479
Episode 3638, Total Reward: 21.0, Epsilon: 0.8225987499998478
Episode 3639, Total Reward: 39.0, Epsilon: 0.8225499999998478
Episode 3640, Total Reward: 1.0, Epsilon: 0.8225012499998477
Episode 3641, Total Reward: 9.0, Epsilon: 0.8224524999998477
Episode 3642, Total Reward: 65.0, Epsilon: 0.8224037499998477
Episode 3643, Total Reward: 12.0, Epsilon: 0.8223549999998476
